strategy_id,coin_composition,signature_path,signature,score,sample_count,version_id,calculated_at,archive_path
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/ETHUSDT/CoreCPI_post_30d_simple_hybrid_asia_tokyo.jsonl,ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_CoreCPI,46.9223,48,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/ETHUSDT/CorePPI_post_30d_simple_hybrid_asia_tokyo.jsonl,ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_CorePPI,47.5484,47,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/ETHUSDT/FOMC_post_30d_simple_hybrid_asia_tokyo.jsonl,ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_FOMC,49.1734,42,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/ETHUSDT/PPI_post_30d_simple_hybrid_asia_tokyo.jsonl,ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_PPI,47.5484,47,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/CorePPI_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,32.9606,75,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/FOMC_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_FOMC,36.0349,58,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/PPI_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_PPI,32.9606,75,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/CPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_CPI,33.6047,85,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/CPI_y_y_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_CPI_y_y,33.5912,86,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/CoreCPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_CoreCPI,33.6047,85,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/CorePPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_CorePPI,34.2534,85,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/FOMC_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_FOMC,41.7917,63,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/ETHUSDT/PPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_PPI,34.2534,85,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/CorePPI_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,61.0372,70,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/FOMC_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_FOMC,67.7939,59,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/PPI_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_PPI,61.0372,70,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/CPI_post_15d_simple_hybrid.jsonl,ETHUSDT__post_15.0_simple_hybrid_none_volatile_CPI,55.5338,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/CPI_y_y_post_15d_simple_hybrid.jsonl,ETHUSDT__post_15.0_simple_hybrid_none_volatile_CPI_y_y,53.911,91,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/CoreCPI_post_15d_simple_hybrid.jsonl,ETHUSDT__post_15.0_simple_hybrid_none_volatile_CoreCPI,55.5338,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/CorePPI_post_15d_simple_hybrid.jsonl,ETHUSDT__post_15.0_simple_hybrid_none_volatile_CorePPI,53.3029,91,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/FOMC_post_15d_simple_hybrid.jsonl,ETHUSDT__post_15.0_simple_hybrid_none_volatile_FOMC,56.7027,65,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/ETHUSDT/PPI_post_15d_simple_hybrid.jsonl,ETHUSDT__post_15.0_simple_hybrid_none_volatile_PPI,53.3029,91,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m/ETHUSDT/CorePPI_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,56.4921,86,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m/ETHUSDT/FOMC_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_FOMC,61.8367,62,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m/ETHUSDT/PPI_post_15d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_15.0_simple_hybrid_london_ny_overlap_volatile_PPI,56.4921,86,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/ETHUSDT/CPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_CPI,33.3412,45,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/ETHUSDT/CoreCPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_CoreCPI,33.3412,45,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/ETHUSDT/CorePPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_CorePPI,37.5507,42,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/ETHUSDT/PPI_post_15d_simple_hybrid_newyork.jsonl,ETHUSDT__post_15.0_simple_hybrid_newyork_volatile_PPI,37.5507,42,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/ETHUSDT/CPI_post_30d_simple_hybrid.jsonl,ETHUSDT__post_30.0_simple_hybrid_none_volatile_CPI,45.3198,30,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/ETHUSDT/CPI_y_y_post_30d_simple_hybrid.jsonl,ETHUSDT__post_30.0_simple_hybrid_none_volatile_CPI_y_y,45.3198,30,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/ETHUSDT/CoreCPI_post_30d_simple_hybrid.jsonl,ETHUSDT__post_30.0_simple_hybrid_none_volatile_CoreCPI,45.3198,30,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/ETHUSDT/CorePPI_post_30d_simple_hybrid.jsonl,ETHUSDT__post_30.0_simple_hybrid_none_volatile_CorePPI,49.5191,34,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/ETHUSDT/FOMC_post_30d_simple_hybrid.jsonl,ETHUSDT__post_30.0_simple_hybrid_none_volatile_FOMC,38.714,31,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/ETHUSDT/PPI_post_30d_simple_hybrid.jsonl,ETHUSDT__post_30.0_simple_hybrid_none_volatile_PPI,49.5191,34,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_15m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/ETHUSDT/CPI_post_30d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI,33.1745,7,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/ETHUSDT/CPI_y_y_post_30d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI_y_y,33.1745,7,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/ETHUSDT/CoreCPI_post_30d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CoreCPI,33.1745,7,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/ETHUSDT/CorePPI_post_30d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,33.3547,7,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/ETHUSDT/FOMC_post_30d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_FOMC,38.607,7,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/ETHUSDT/PPI_post_30d_simple_hybrid_london_ny_overlap.jsonl,ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_PPI,33.3547,7,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/ETHUSDT/CPI_post_30d_simple_hybrid_newyork.jsonl,ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI,37.6543,13,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
