گروه,رتبه,نام_استراتژی,تعداد_تکرار,تعداد_سود,تعداد_ضرر,وین‌ریت_(%),میانگین_بازده_(%),بازه_زمانی_شروع,بازه_زمانی_پایان,تعداد_روز_فعال,تعداد_روز_کل_بازه
ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_CPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m (ETHUSDT),48,11,37,22.916666666666664,0.0010822936766074,2018-09-13,2026-03-31,1497,2757
ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_CPI_y_y,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m (ETHUSDT),48,11,37,22.916666666666664,0.0010822936766074,2018-09-13,2026-03-31,1497,2757
ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_CoreCPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m (ETHUSDT),48,11,37,22.916666666666664,0.0010822936766074,2018-09-13,2026-03-31,1497,2757
ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_CorePPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m (ETHUSDT),47,11,36,23.404255319148938,0.0004004558543299,2018-09-12,2026-03-31,1498,2758
ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_FOMC,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m (ETHUSDT),42,8,34,19.047619047619047,0.0019073264226328,2018-08-01,2026-03-17,1936,2786
ETHUSDT__post_30.0_simple_hybrid_asia_tokyo_volatile_PPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m (ETHUSDT),47,11,36,23.404255319148938,0.0004004558543299,2018-09-12,2026-03-31,1498,2758
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_trending_up_CPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),1,0,1,0.0,-0.01551724137931,2023-07-12,2023-08-09,29,29
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_trending_up_CPI_y_y,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),1,0,1,0.0,-0.01551724137931,2023-07-12,2023-08-09,29,29
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_trending_up_CoreCPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),1,0,1,0.0,-0.01551724137931,2023-07-12,2023-08-09,29,29
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_trending_up_CorePPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),1,0,1,0.0,-0.01551724137931,2023-07-13,2023-08-10,29,29
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_trending_up_FOMC,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),1,0,1,0.0,-0.008035714285714,2023-07-26,2023-09-19,56,56
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_trending_up_PPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),1,0,1,0.0,-0.01551724137931,2023-07-13,2023-08-10,29,29
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),6,2,4,33.33333333333333,0.0048231076194041,2018-01-12,2018-07-11,181,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),5,2,3,40.0,-2.297191952340006e-05,2018-01-12,2018-06-11,151,151
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),5,0,5,0.0,-0.013162932002012,2018-01-12,2018-07-11,152,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),4,2,2,50.0,0.0063716668601727,2018-02-14,2018-06-11,118,118
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI_y_y,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),6,2,4,33.33333333333333,0.0048231076194041,2018-01-12,2018-07-11,181,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI_y_y,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),5,2,3,40.0,-2.297191952340006e-05,2018-01-12,2018-06-11,151,151
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI_y_y,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),5,0,5,0.0,-0.013162932002012,2018-01-12,2018-07-11,152,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CPI_y_y,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),4,2,2,50.0,0.0063716668601727,2018-02-14,2018-06-11,118,118
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CoreCPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),6,2,4,33.33333333333333,0.0048231076194041,2018-01-12,2018-07-11,181,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CoreCPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),5,2,3,40.0,-2.297191952340006e-05,2018-01-12,2018-06-11,151,151
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CoreCPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),5,0,5,0.0,-0.013162932002012,2018-01-12,2018-07-11,152,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CoreCPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),4,2,2,50.0,0.0063716668601727,2018-02-14,2018-06-11,118,118
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CorePPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),6,2,4,33.33333333333333,0.0046024735280803,2018-01-11,2018-07-10,181,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CorePPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),5,0,5,0.0,-0.013295414462080402,2018-01-11,2018-07-10,152,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CorePPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),4,2,2,50.0,0.0014635298563869,2018-01-11,2018-06-12,124,153
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_CorePPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),3,2,1,66.66666666666666,0.011784244562022298,2018-02-15,2018-06-12,89,118
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_FOMC,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),5,3,2,60.0,0.0015550917336632,2017-12-13,2018-07-31,231,231
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_FOMC,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),5,0,5,0.0,-0.0090816326530606,2017-12-13,2018-07-31,231,231
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_FOMC,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),4,2,2,50.0,0.0022108843537415,2017-12-13,2018-06-12,182,182
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_FOMC,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),3,2,1,66.66666666666666,0.0041855631141343,2018-01-31,2018-06-12,133,133
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_PPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),6,2,4,33.33333333333333,0.0046024735280803,2018-01-11,2018-07-10,181,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_PPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),5,0,5,0.0,-0.013295414462080402,2018-01-11,2018-07-10,152,181
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_PPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),4,2,2,50.0,0.0014635298563869,2018-01-11,2018-06-12,124,153
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_unknown_PPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),3,2,1,66.66666666666666,0.011784244562022298,2018-02-15,2018-06-12,89,118
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),90,32,58,35.55555555555556,-0.0003015969434123,2018-07-12,2026-05-31,2881,2881
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI,2,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),85,36,49,42.35294117647059,0.0011212410884607,2018-07-12,2026-05-31,2738,2881
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),71,20,51,28.169014084507044,-0.0011371560233004,2018-09-13,2026-05-30,2300,2817
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI,4,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),68,31,37,45.588235294117645,0.0037823071789673006,2018-07-12,2026-05-10,2193,2860
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI,5,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),7,1,6,14.285714285714285,-0.006321390625215399,2019-08-13,2024-11-12,213,1919
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI_y_y,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),91,33,58,36.26373626373626,-0.00036571306936809996,2018-07-12,2026-05-31,2881,2881
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI_y_y,2,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),86,36,50,41.86046511627907,0.0010468026380974,2018-07-12,2026-05-31,2738,2881
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI_y_y,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),72,20,52,27.77777777777778,-0.0011562972477266,2018-09-13,2026-05-30,2300,2817
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI_y_y,4,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),69,31,38,44.927536231884055,0.0038704480149826,2018-07-12,2026-05-10,2193,2860
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CPI_y_y,5,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),7,1,6,14.285714285714285,-0.006321390625215399,2019-08-13,2024-11-12,213,1919
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CoreCPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),90,32,58,35.55555555555556,-0.0003015969434123,2018-07-12,2026-05-31,2881,2881
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CoreCPI,2,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),85,36,49,42.35294117647059,0.0011212410884607,2018-07-12,2026-05-31,2738,2881
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CoreCPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),71,20,51,28.169014084507044,-0.0011371560233004,2018-09-13,2026-05-30,2300,2817
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CoreCPI,4,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),68,31,37,45.588235294117645,0.0037823071789673006,2018-07-12,2026-05-10,2193,2860
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CoreCPI,5,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),7,1,6,14.285714285714285,-0.006321390625215399,2019-08-13,2024-11-12,213,1919
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),91,34,57,37.362637362637365,-0.000187022734413,2018-07-11,2026-05-31,2882,2882
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,2,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),86,39,47,45.348837209302324,0.0019587981929689,2018-07-11,2026-05-31,2725,2882
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),75,21,54,28.000000000000004,-0.000947779136538,2018-09-12,2026-05-30,2411,2818
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,4,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),70,31,39,44.285714285714285,0.003541902499732,2018-07-11,2026-05-10,2245,2861
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_CorePPI,5,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),7,1,6,14.285714285714285,-0.00619306656832,2019-08-09,2024-11-13,214,1924
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_FOMC,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),64,26,38,40.625,-0.0001097852302783,2018-06-13,2026-06-16,2914,2926
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_FOMC,2,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),62,30,32,48.38709677419355,0.0004496138097365,2018-06-13,2026-06-16,2830,2926
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_FOMC,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),59,30,29,50.847457627118644,0.0032238429493114,2018-06-13,2026-06-16,2653,2926
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_FOMC,4,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),58,21,37,36.206896551724135,-0.0011164437621191,2018-09-26,2026-06-16,2634,2821
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_FOMC,5,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),7,2,5,28.57142857142857,-0.003020408163265,2019-07-31,2024-11-06,330,1926
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_PPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),91,34,57,37.362637362637365,-0.000187022734413,2018-07-11,2026-05-31,2882,2882
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_PPI,2,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOn_5m (ETHUSDT),86,39,47,45.348837209302324,0.0019587981929689,2018-07-11,2026-05-31,2725,2882
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_PPI,3,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),75,21,54,28.000000000000004,-0.000947779136538,2018-09-12,2026-05-30,2411,2818
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_PPI,4,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h (ETHUSDT),70,31,39,44.285714285714285,0.003541902499732,2018-07-11,2026-05-10,2245,2861
ETHUSDT__post_30.0_simple_hybrid_london_ny_overlap_volatile_PPI,5,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),7,1,6,14.285714285714285,-0.00619306656832,2019-08-09,2024-11-13,214,1924
ETHUSDT__post_30.0_simple_hybrid_newyork_trending_up_FOMC,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),1,1,0,100.0,0.004464285714285,2023-07-26,2023-09-19,56,56
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),8,5,3,62.5,0.0040306158602436,2017-12-13,2018-08-09,240,240
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),7,1,6,14.285714285714285,0.0016721300957757,2018-01-12,2018-08-09,210,210
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CPI,3,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),1,1,0,100.0,0.027272727272727,2018-05-10,2018-06-11,33,33
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m (ETHUSDT),1,0,1,0.0,-0.016666666666666,2018-02-14,2018-03-12,27,27
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CPI_y_y,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),8,5,3,62.5,0.0040306158602436,2017-12-13,2018-08-09,240,240
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CPI_y_y,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),7,1,6,14.285714285714285,0.0016721300957757,2018-01-12,2018-08-09,210,210
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CPI_y_y,3,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),1,1,0,100.0,0.027272727272727,2018-05-10,2018-06-11,33,33
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CoreCPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),8,5,3,62.5,0.0040306158602436,2017-12-13,2018-08-09,240,240
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CoreCPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),7,1,6,14.285714285714285,0.0016721300957757,2018-01-12,2018-08-09,210,210
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CoreCPI,3,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),1,1,0,100.0,0.027272727272727,2018-05-10,2018-06-11,33,33
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CoreCPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m (ETHUSDT),1,0,1,0.0,-0.016666666666666,2018-02-14,2018-03-12,27,27
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CorePPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),8,4,4,50.0,0.0041083519393611,2017-12-12,2018-08-08,240,240
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CorePPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),7,1,6,14.285714285714285,0.0015622335414737,2018-01-11,2018-08-08,210,210
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CorePPI,3,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),1,1,0,100.0,0.025714285714285,2018-05-09,2018-06-12,35,35
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_CorePPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m (ETHUSDT),1,0,1,0.0,-0.016666666666666,2018-02-15,2018-03-13,27,27
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_FOMC,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),5,2,3,40.0,0.001979591836735,2017-12-13,2018-07-31,231,231
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_FOMC,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),5,3,2,60.0,0.0013012296913987,2017-12-13,2018-07-31,231,231
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_FOMC,3,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),1,1,0,100.0,0.021428571428571,2018-05-02,2018-06-12,42,42
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_PPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),8,4,4,50.0,0.0041083519393611,2017-12-12,2018-08-08,240,240
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_PPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),7,1,6,14.285714285714285,0.0015622335414737,2018-01-11,2018-08-08,210,210
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_PPI,3,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),1,1,0,100.0,0.025714285714285,2018-05-09,2018-06-12,35,35
ETHUSDT__post_30.0_simple_hybrid_newyork_unknown_PPI,4,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m (ETHUSDT),1,0,1,0.0,-0.016666666666666,2018-02-15,2018-03-13,27,27
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),90,44,46,48.888888888888886,0.0002982124849255,2018-07-12,2026-05-31,2881,2881
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),85,30,55,35.294117647058826,-0.0014533523105684,2018-08-10,2026-05-30,2730,2851
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI,3,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m (ETHUSDT),45,15,30,33.33333333333333,-0.0015120818515383001,2018-09-13,2026-05-30,1507,2817
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI,4,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),13,3,10,23.076923076923077,-0.0015117768216969,2019-07-11,2025-10-23,418,2297
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI_y_y,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),91,44,47,48.35164835164835,0.0002744110975081,2018-07-12,2026-05-31,2881,2881
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI_y_y,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),86,30,56,34.883720930232556,-0.0014227716950847,2018-08-10,2026-05-30,2730,2851
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CPI_y_y,3,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),13,3,10,23.076923076923077,-0.0015117768216969,2019-07-11,2025-10-23,418,2297
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CoreCPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),90,44,46,48.888888888888886,0.0002982124849255,2018-07-12,2026-05-31,2881,2881
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CoreCPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),85,30,55,35.294117647058826,-0.0014533523105684,2018-08-10,2026-05-30,2730,2851
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CoreCPI,3,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m (ETHUSDT),45,15,30,33.33333333333333,-0.0015120818515383001,2018-09-13,2026-05-30,1507,2817
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CoreCPI,4,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),13,3,10,23.076923076923077,-0.0015117768216969,2019-07-11,2025-10-23,418,2297
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CorePPI,1,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_15m (ETHUSDT),91,40,51,43.956043956043956,0.0002833612643506,2018-07-11,2026-05-31,2882,2882
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CorePPI,2,B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_15m (ETHUSDT),85,30,55,35.294117647058826,-0.0013504923701423,2018-08-09,2026-05-30,2714,2852
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CorePPI,3,B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m (ETHUSDT),42,15,27,35.714285714285715,-0.0009779210887272,2018-09-12,2026-05-30,1414,2818
ETHUSDT__post_30.0_simple_hybrid_newyork_volatile_CorePPI,4,B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m (ETHUSDT),13,3,10,23.076923076923077,-0.0014301754613485,2019-07-12,2025-11-24,444,2328
