members,member_coin_compositions,member_signatures,survival_rate,compensation_ratio,avg_return,avg_correlation,score,sample_count,بازه_زمانی_شروع,بازه_زمانی_پایان,تعداد_روز_فعال,تعداد_روز_کل_بازه,ریسک_به_ریوارد_کلی,ریسک_به_ریوارد_ماه‌های_سوده,ریسک_به_ریوارد_ماه‌های_ضررده,میانگین_سود_ماهانه,انحراف_معیار_سود_ماهانه,بهترین_ماه_درصد,بدترین_ماه_درصد,درصد_ماه‌های_سودده,میانگین_سود_در_ماه‌های_سودده,میانگین_ضرر_در_ماه‌های_ضررده,بیشترین_ضرر_متوالی_ماهانه,میانگین_تعداد_دوره_در_ماه,انحراف_معیار_تعداد_دوره,حداکثر_افت_سرمایه_درصد,مدت_بازگشت_از_افت_ماه,حداکثر_ضرر_متوالی_درصد
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.9917830005301298,4.492096219931275,0.16268241167434716,61.924062076182246,97,2018-06-13,2026-06-17,11052,2927,1.2884871820158048,1.2884871820158048,1.2884871820158048,4.492096219931275,11.677808938399213,36.83333333333339,-28.933333333333326,69.0721649484536,9.967164179104484,-7.735555555555558,5,1,0.0,75.4666666666667,11,-75.46666666666667
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_10_0_simple_hybrid_none_volatile_fixed']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT']","['BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_10_0_simple_hybrid_none_volatile_fixed']",69.0721649484536,0.9368246775880107,4.46666666666667,0.18914810547875063,61.23285481015311,97,2018-06-13,2026-06-17,8382,2927,1.2614058186628727,1.2614058186628727,1.2614058186628727,4.46666666666667,11.867021686324831,32.30000000000003,-34.16666666666662,69.0721649484536,10.025373134328364,-7.947777777777777,5,1,0.0,77.36666666666662,15,-77.36666666666662
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.8697501329080283,4.485910652920966,0.1877560163850486,60.790420479728155,97,2018-06-13,2026-06-17,8382,2927,1.2907197499666372,1.2907197499666372,1.2907197499666372,4.485910652920966,11.528480067347578,35.56666666666673,-28.933333333333326,69.0721649484536,9.944278606965181,-7.704444444444445,6,1,0.0,75.83333333333331,11,-75.83333333333331
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.9917830005301298,4.492096219931275,0.16268241167434716,61.924062076182246,97,2018-06-13,2026-06-17,11052,2927,1.2884871820158048,1.2884871820158048,1.2884871820158048,4.492096219931275,11.677808938399213,36.83333333333339,-28.933333333333326,69.0721649484536,9.967164179104484,-7.735555555555558,5,1,0.0,75.4666666666667,11,-75.46666666666667
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.8055632566306263,4.132989690721654,0.2430819682916765,59.553911209976654,97,2018-06-13,2026-06-17,8382,2927,1.1801457827143367,1.1801457827143367,1.1801457827143367,4.132989690721654,11.251065273479094,34.400000000000055,-25.53333333333333,69.0721649484536,9.641791044776125,-8.169999999999996,4,1,0.0,47.93333333333331,5,-46.99999999999996
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.9767767767767771,4.17491408934708,0.19873516283481182,61.31706304275754,97,2018-06-13,2026-06-17,8382,2927,1.3209314582784315,1.3209314582784315,1.3209314582784315,4.17491408934708,10.556777740933914,34.73333333333337,-30.033333333333292,69.0721649484536,9.143781094527364,-6.922222222222222,5,1,0.0,57.36666666666666,11,-57.36666666666666
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.9864745403111742,4.4920962199312715,0.162826420890937,61.88872037830265,97,2018-06-13,2026-06-17,11052,2927,1.2853591231022903,1.2853591231022903,1.2853591231022903,4.4920962199312715,11.378032535528023,31.466666666666708,-31.266666666666627,69.0721649484536,9.980099502487564,-7.764444444444447,5,1,0.0,74.03333333333333,11,-74.03333333333333
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed']",69.0721649484536,1.0367533138233787,4.485910652920969,0.12888183074291668,62.622681458743536,97,2018-06-13,2026-06-17,8382,2927,1.3420504576261914,1.3420504576261914,1.3420504576261914,4.485910652920969,11.611584089633842,34.433333333333394,-36.599999999999945,69.0721649484536,9.746268656716428,-7.262222222222221,5,1,0.0,75.0333333333333,11,-75.03333333333329
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+XRPUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+XRPUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.8055632566306263,4.132989690721654,0.2430819682916765,59.553911209976654,97,2018-06-13,2026-06-17,8382,2927,1.1801457827143367,1.1801457827143367,1.1801457827143367,4.132989690721654,11.251065273479094,34.400000000000055,-25.53333333333333,69.0721649484536,9.641791044776125,-8.169999999999996,4,1,0.0,47.93333333333331,5,-46.99999999999996
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.8697501329080283,4.485910652920966,0.1877560163850486,60.790420479728155,97,2018-06-13,2026-06-17,8382,2927,1.2907197499666372,1.2907197499666372,1.2907197499666372,4.485910652920966,11.528480067347578,35.56666666666673,-28.933333333333326,69.0721649484536,9.944278606965181,-7.704444444444445,6,1,0.0,75.83333333333331,11,-75.83333333333331
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_10.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.9917830005301298,4.492096219931275,0.16268241167434716,61.924062076182246,97,2018-06-13,2026-06-17,11052,2927,1.2884871820158048,1.2884871820158048,1.2884871820158048,4.492096219931275,11.677808938399213,36.83333333333339,-28.933333333333326,69.0721649484536,9.967164179104484,-7.735555555555558,5,1,0.0,75.4666666666667,11,-75.46666666666667
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,1.090672370501256,4.478694158075602,0.16441052227342548,62.49393738372889,97,2018-06-13,2026-06-17,11052,2927,1.3207113274316524,1.3207113274316524,1.3207113274316524,4.478694158075602,11.27787614786773,37.000000000000036,-33.2333333333333,69.0721649484536,9.809950248756222,-7.42777777777778,5,1,0.0,76.63333333333333,11,-76.63333333333333
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed']",69.0721649484536,1.0367533138233787,4.485910652920969,0.12888183074291668,62.622681458743536,97,2018-06-13,2026-06-17,8382,2927,1.3420504576261914,1.3420504576261914,1.3420504576261914,4.485910652920969,11.611584089633842,34.433333333333394,-36.599999999999945,69.0721649484536,9.746268656716428,-7.262222222222221,5,1,0.0,75.0333333333333,11,-75.03333333333329
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_15.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.9917830005301298,4.492096219931275,0.16268241167434716,61.924062076182246,97,2018-06-13,2026-06-17,11052,2927,1.2884871820158048,1.2884871820158048,1.2884871820158048,4.492096219931275,11.677808938399213,36.83333333333339,-28.933333333333326,69.0721649484536,9.967164179104484,-7.735555555555558,5,1,0.0,75.4666666666667,11,-75.46666666666667
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,1.090672370501256,4.478694158075602,0.16441052227342548,62.49393738372889,97,2018-06-13,2026-06-17,11052,2927,1.3207113274316524,1.3207113274316524,1.3207113274316524,4.478694158075602,11.27787614786773,37.000000000000036,-33.2333333333333,69.0721649484536,9.809950248756222,-7.42777777777778,5,1,0.0,76.63333333333333,11,-76.63333333333333
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_post_10.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,1.0331244404655329,4.182474226804126,0.21721656742289128,61.43823570726856,97,2018-06-13,2026-06-17,10976,2927,1.3258954983381517,1.3258954983381517,1.3258954983381517,4.182474226804125,10.712532783111932,37.500000000000036,-31.06666666666663,69.0721649484536,9.142786069651743,-6.895555555555555,5,1,0.0,57.56666666666665,11,-57.56666666666665
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed']","['BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT+XRPUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed']",69.0721649484536,0.8600637932444604,4.140549828178703,0.13553845415900145,61.30565569461584,97,2018-06-13,2026-06-17,8382,2927,1.1726133540279282,1.1726133540279282,1.1726133540279282,4.140549828178703,11.544186675155437,32.800000000000075,-29.533333333333303,69.0721649484536,9.697512437810955,-8.26999999999999,4,1,0.0,48.66666666666663,10,-48.666666666666615
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT+SOLUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT+SOLUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT+SOLUSDT_post_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_10_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,0.8697501329080283,4.485910652920966,0.1877560163850486,60.790420479728155,97,2018-06-13,2026-06-17,8382,2927,1.2907197499666372,1.2907197499666372,1.2907197499666372,4.485910652920966,11.528480067347578,35.56666666666673,-28.933333333333326,69.0721649484536,9.944278606965181,-7.704444444444445,6,1,0.0,75.83333333333331,11,-75.83333333333331
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_post_5.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,1.0331244404655329,4.182474226804126,0.21721656742289128,61.43823570726856,97,2018-06-13,2026-06-17,10976,2927,1.3258954983381517,1.3258954983381517,1.3258954983381517,4.182474226804125,10.712532783111932,37.500000000000036,-31.06666666666663,69.0721649484536,9.142786069651743,-6.895555555555555,5,1,0.0,57.56666666666665,11,-57.56666666666665
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT+SOLUSDT_10_0_simple_hybrid_none_volatile_fixed']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT+SOLUSDT']","['BTCUSDT+ETHUSDT_post_30.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT+SOLUSDT_10_0_simple_hybrid_none_volatile_fixed']",69.0721649484536,0.9368246775880107,4.46666666666667,0.18914810547875063,61.23285481015311,97,2018-06-13,2026-06-17,8382,2927,1.2614058186628727,1.2614058186628727,1.2614058186628727,4.46666666666667,11.867021686324831,32.30000000000003,-34.16666666666662,69.0721649484536,10.025373134328364,-7.947777777777777,5,1,0.0,77.36666666666662,15,-77.36666666666662
"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_1h‖BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m‖BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']","['BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT', 'BTCUSDT+ETHUSDT']","['BTCUSDT+ETHUSDT_pre_5.0_simple_hybrid_none_volatile_FOMC', 'BTCUSDT+ETHUSDT_5_0_simple_hybrid_none_volatile_fixed', 'BTCUSDT+ETHUSDT_post_15.0_simple_hybrid_none_volatile_FOMC']",69.0721649484536,1.0331244404655329,4.182474226804126,0.21721656742289128,61.43823570726856,97,2018-06-13,2026-06-17,10976,2927,1.3258954983381517,1.3258954983381517,1.3258954983381517,4.182474226804125,10.712532783111932,37.500000000000036,-31.06666666666663,69.0721649484536,9.142786069651743,-6.895555555555555,5,1,0.0,57.56666666666665,11,-57.56666666666665
